D_simulans,77,0.197943,304,Ubx-PA,FBpp0082793,FBgn0003944,FBpp0324083
D_simulans,77,0.197943,304,Ubx-PA,FBpp0082793,FBgn0003944,FBpp0327009
D_simulans,77,0.197943,304,Ubx-PA,FBpp0082793,FBgn0003944,FBpp0327736
D_simulans,77,0.197943,322,Ubx-PA,FBpp0082793,FBgn0003944,FBpp0217917
D_simulans,77,0.197943,322,Ubx-PA,FBpp0082793,FBgn0003944,FBpp0316009
D_simulans,77,0.197943,322,Ubx-PA,FBpp0082793,FBgn0003944,FBpp0321402
D_simulans,77,0.197943,322,Ubx-PA,FBpp0082793,FBgn0003944,FBpp0325416
D_simulans,130,0.334190,354,Ubx-PA,FBpp0082793,FBgn0003944,FBpp0317385
D_simulans,278,0.714653,361,Ubx-PA,FBpp0082793,FBgn0003944,FBpp0314200
D_simulans,278,0.714653,361,Ubx-PA,FBpp0082793,FBgn0003944,FBpp0324935
