C_hookeri,84,0.152174,141,en-PA,FBpp0087198,FBgn0000577,maker-scaffold3875-size234203-augustus-gene-1.3-mRNA-1
C_hookeri,424,0.768116,142,en-PA,FBpp0087198,FBgn0000577,maker-scaffold370-size932106-augustus-gene-7.3-mRNA-1
C_hookeri,497,0.900362,144,en-PA,FBpp0087198,FBgn0000577,maker-scaffold370-size932106-augustus-gene-7.3-mRNA-1
C_hookeri,488,0.884058,145,en-PA,FBpp0087198,FBgn0000577,maker-scaffold370-size932106-augustus-gene-7.3-mRNA-1
C_hookeri,377,0.682971,145,en-PA,FBpp0087198,FBgn0000577,maker-scaffold680-size715670-augustus-gene-4.7-mRNA-1
C_hookeri,451,0.817029,146,en-PA,FBpp0087198,FBgn0000577,maker-scaffold167-size1229586-augustus-gene-11.1-mRNA-1
C_hookeri,534,0.967391,147,en-PA,FBpp0087198,FBgn0000577,maker-scaffold370-size932106-augustus-gene-7.3-mRNA-1
C_hookeri,449,0.813406,152,en-PA,FBpp0087198,FBgn0000577,maker-scaffold370-size932106-augustus-gene-7.3-mRNA-1
C_hookeri,76,0.137681,162,en-PA,FBpp0087198,FBgn0000577,maker-scaffold740-size695741-augustus-gene-1.8-mRNA-1
C_hookeri,78,0.141304,187,en-PA,FBpp0087198,FBgn0000577,maker-scaffold5334-size178103-augustus-gene-0.7-mRNA-1
