D_simulans,213,0.265255,388,ftz-f1-PA,FBpp0074854,FBgn0001078,FBpp0211414
D_simulans,213,0.265255,388,ftz-f1-PA,FBpp0074854,FBgn0001078,FBpp0328252
D_simulans,775,0.965131,399,ftz-f1-PA,FBpp0074854,FBgn0001078,FBpp0312912
D_simulans,579,0.721046,415,ftz-f1-PA,FBpp0074854,FBgn0001078,FBpp0317726
D_simulans,570,0.709838,435,ftz-f1-PA,FBpp0074854,FBgn0001078,FBpp0222714
D_simulans,570,0.709838,435,ftz-f1-PA,FBpp0074854,FBgn0001078,FBpp0319817
D_simulans,570,0.709838,435,ftz-f1-PA,FBpp0074854,FBgn0001078,FBpp0320850
D_simulans,570,0.709838,435,ftz-f1-PA,FBpp0074854,FBgn0001078,FBpp0321088
D_simulans,570,0.709838,435,ftz-f1-PA,FBpp0074854,FBgn0001078,FBpp0323385
D_simulans,757,0.942715,2996,ftz-f1-PA,FBpp0074854,FBgn0001078,FBpp0210729
