C_hookeri,116,0.112950,168,Iswi-PA,FBpp0086954,FBgn0011604,maker-scaffold651-size734778-augustus-gene-6.9-mRNA-1
C_hookeri,156,0.151899,178,Iswi-PA,FBpp0086954,FBgn0011604,maker-scaffold651-size734778-augustus-gene-6.9-mRNA-1
C_hookeri,104,0.101266,223,Iswi-PA,FBpp0086954,FBgn0011604,maker-scaffold651-size734778-augustus-gene-6.8-mRNA-1
C_hookeri,191,0.185979,306,Iswi-PA,FBpp0086954,FBgn0011604,maker-scaffold6488-size120108-augustus-gene-0.2-mRNA-1
C_hookeri,292,0.284323,401,Iswi-PA,FBpp0086954,FBgn0011604,maker-scaffold6488-size120108-augustus-gene-0.2-mRNA-1
C_hookeri,413,0.402142,518,Iswi-PA,FBpp0086954,FBgn0011604,maker-scaffold3038-size297107-augustus-gene-1.4-mRNA-1
C_hookeri,330,0.321324,586,Iswi-PA,FBpp0086954,FBgn0011604,maker-scaffold154-size1292224-augustus-gene-11.5-mRNA-1
C_hookeri,466,0.453749,627,Iswi-PA,FBpp0086954,FBgn0011604,maker-scaffold5416-size163431-augustus-gene-0.2-mRNA-1
C_hookeri,570,0.555015,1211,Iswi-PA,FBpp0086954,FBgn0011604,maker-scaffold2185-size384366-augustus-gene-2.5-mRNA-1
C_hookeri,910,0.886076,3924,Iswi-PA,FBpp0086954,FBgn0011604,maker-scaffold6812-size190004-augustus-gene-0.5-mRNA-1
