G_buenoi,275,0.541339,310,usp-PA,FBpp0070332,FBgn0003964,GBUE004915-PB
G_buenoi,99,0.194882,310,usp-PA,FBpp0070332,FBgn0003964,GBUE008299-PA
G_buenoi,91,0.179134,314,usp-PA,FBpp0070332,FBgn0003964,GBUE020953-PA
G_buenoi,303,0.596457,320,usp-PA,FBpp0070332,FBgn0003964,GBUE004915-PA
G_buenoi,287,0.564961,335,usp-PA,FBpp0070332,FBgn0003964,GBUE021241-PA
G_buenoi,131,0.257874,337,usp-PA,FBpp0070332,FBgn0003964,GBUE021020-PA
G_buenoi,466,0.917323,352,usp-PA,FBpp0070332,FBgn0003964,GBUE013140-PA
G_buenoi,476,0.937008,458,usp-PA,FBpp0070332,FBgn0003964,GBUE021048-PA
G_buenoi,422,0.830709,469,usp-PA,FBpp0070332,FBgn0003964,GBUE021057-PA
G_buenoi,474,0.933071,540,usp-PA,FBpp0070332,FBgn0003964,GBUE021207-PA
