C_lectularius,272,0.126866,530,InR-PA,FBpp0083519,FBgn0283499,CLEC002864-PA
C_lectularius,287,0.133862,543,InR-PA,FBpp0083519,FBgn0283499,CLEC004007-PA
C_lectularius,296,0.138060,578,InR-PA,FBpp0083519,FBgn0283499,CLEC007160-PA
C_lectularius,291,0.135728,591,InR-PA,FBpp0083519,FBgn0283499,CLEC002931-PA
C_lectularius,292,0.136194,604,InR-PA,FBpp0083519,FBgn0283499,CLEC001461-PA
C_lectularius,339,0.158116,652,InR-PA,FBpp0083519,FBgn0283499,CLEC006430-PA
C_lectularius,317,0.147854,654,InR-PA,FBpp0083519,FBgn0283499,CLEC005237-PA
C_lectularius,315,0.146922,658,InR-PA,FBpp0083519,FBgn0283499,CLEC007368-PA
C_lectularius,1336,0.623134,1675,InR-PA,FBpp0083519,FBgn0283499,CLEC025326-PA
C_lectularius,1367,0.637593,1849,InR-PA,FBpp0083519,FBgn0283499,CLEC010029-PA
