C_lectularius,110,0.199275,190,en-PA,FBpp0087198,FBgn0000577,CLEC003391-PA
C_lectularius,82,0.148551,191,en-PA,FBpp0087198,FBgn0000577,CLEC002972-PA
C_lectularius,96,0.173913,191,en-PA,FBpp0087198,FBgn0000577,CLEC012688-PA
C_lectularius,235,0.425725,193,en-PA,FBpp0087198,FBgn0000577,CLEC025236-PA
C_lectularius,87,0.157609,197,en-PA,FBpp0087198,FBgn0000577,CLEC001685-PA
C_lectularius,149,0.269928,197,en-PA,FBpp0087198,FBgn0000577,CLEC025004-PA
C_lectularius,266,0.481884,203,en-PA,FBpp0087198,FBgn0000577,CLEC025113-PA
C_lectularius,262,0.474638,218,en-PA,FBpp0087198,FBgn0000577,CLEC025152-PA
C_lectularius,66,0.119565,284,en-PA,FBpp0087198,FBgn0000577,CLEC004115-PA
C_lectularius,71,0.128623,301,en-PA,FBpp0087198,FBgn0000577,CLEC004114-PA
