C_lectularius,399,0.469965,258,EcR-PA,FBpp0085349,FBgn0000546,CLEC025112-PA
C_lectularius,104,0.122497,265,EcR-PA,FBpp0085349,FBgn0000546,CLEC025067-PA
C_lectularius,133,0.156655,273,EcR-PA,FBpp0085349,FBgn0000546,CLEC005164-PA
C_lectularius,179,0.210836,276,EcR-PA,FBpp0085349,FBgn0000546,CLEC005658-PA
C_lectularius,181,0.213192,284,EcR-PA,FBpp0085349,FBgn0000546,CLEC003430-PA
C_lectularius,464,0.546525,322,EcR-PA,FBpp0085349,FBgn0000546,CLEC003396-PA
C_lectularius,399,0.469965,353,EcR-PA,FBpp0085349,FBgn0000546,CLEC000589-PA
C_lectularius,372,0.438163,356,EcR-PA,FBpp0085349,FBgn0000546,CLEC001111-PA
C_lectularius,493,0.580683,365,EcR-PA,FBpp0085349,FBgn0000546,CLEC025114-PA
C_lectularius,429,0.505300,1437,EcR-PA,FBpp0085349,FBgn0000546,CLEC002129-PA
