G_buenoi,51,0.135638,111,exd-PA,FBpp0073940,FBgn0000611,GBUE014079-PA
G_buenoi,130,0.345745,115,exd-PA,FBpp0073940,FBgn0000611,GBUE010841-PA
G_buenoi,59,0.156915,121,exd-PA,FBpp0073940,FBgn0000611,GBUE021064-PA
G_buenoi,94,0.250000,122,exd-PA,FBpp0073940,FBgn0000611,GBUE001447-PA
G_buenoi,130,0.345745,124,exd-PA,FBpp0073940,FBgn0000611,GBUE000021-PA
G_buenoi,72,0.191489,126,exd-PA,FBpp0073940,FBgn0000611,GBUE014977-PA
G_buenoi,120,0.319149,128,exd-PA,FBpp0073940,FBgn0000611,GBUE001483-PA
G_buenoi,80,0.212766,133,exd-PA,FBpp0073940,FBgn0000611,GBUE011173-PA
G_buenoi,59,0.156915,142,exd-PA,FBpp0073940,FBgn0000611,GBUE009554-PA
G_buenoi,148,0.393617,629,exd-PA,FBpp0073940,FBgn0000611,GBUE010039-PA
