M_extradentata,348,0.338851,334,Iswi-PA,FBpp0086954,FBgn0011604,Medex_00010594-RA
M_extradentata,154,0.149951,345,Iswi-PA,FBpp0086954,FBgn0011604,Medex_00010973-RA
M_extradentata,128,0.124635,370,Iswi-PA,FBpp0086954,FBgn0011604,Medex_00086759-RA
M_extradentata,162,0.157741,422,Iswi-PA,FBpp0086954,FBgn0011604,Medex_00046391-RA
M_extradentata,264,0.257059,484,Iswi-PA,FBpp0086954,FBgn0011604,Medex_00068483-RA
M_extradentata,280,0.272639,514,Iswi-PA,FBpp0086954,FBgn0011604,Medex_00005396-RA
M_extradentata,112,0.109056,532,Iswi-PA,FBpp0086954,FBgn0011604,Medex_00034109-RA
M_extradentata,323,0.314508,587,Iswi-PA,FBpp0086954,FBgn0011604,Medex_00035426-RA
M_extradentata,249,0.242454,1136,Iswi-PA,FBpp0086954,FBgn0011604,Medex_00028240-RA
M_extradentata,399,0.388510,1253,Iswi-PA,FBpp0086954,FBgn0011604,Medex_00034110-RA
