D_simulans,223,0.262662,315,EcR-PA,FBpp0085349,FBgn0000546,FBpp0324217
D_simulans,404,0.475854,324,EcR-PA,FBpp0085349,FBgn0000546,FBpp0319643
D_simulans,398,0.468787,324,EcR-PA,FBpp0085349,FBgn0000546,FBpp0320148
D_simulans,515,0.606596,326,EcR-PA,FBpp0085349,FBgn0000546,FBpp0315934
D_simulans,414,0.487633,331,EcR-PA,FBpp0085349,FBgn0000546,FBpp0317944
D_simulans,251,0.295642,336,EcR-PA,FBpp0085349,FBgn0000546,FBpp0220789
D_simulans,251,0.295642,336,EcR-PA,FBpp0085349,FBgn0000546,FBpp0312767
D_simulans,251,0.295642,336,EcR-PA,FBpp0085349,FBgn0000546,FBpp0323788
D_simulans,202,0.237927,773,EcR-PA,FBpp0085349,FBgn0000546,FBpp0318821
D_simulans,822,0.968198,2862,EcR-PA,FBpp0085349,FBgn0000546,FBpp0208736
