G_buenoi,126,0.887324,135,sala-PA,FBpp0079824,FBgn0003313,GBUE012707-PA
G_buenoi,109,0.767606,136,sala-PA,FBpp0079824,FBgn0003313,GBUE010016-PA
G_buenoi,101,0.711268,137,sala-PA,FBpp0079824,FBgn0003313,GBUE000145-PA
G_buenoi,110,0.774648,138,sala-PA,FBpp0079824,FBgn0003313,GBUE011217-PA
G_buenoi,117,0.823944,138,sala-PA,FBpp0079824,FBgn0003313,GBUE013419-PA
G_buenoi,128,0.901408,139,sala-PA,FBpp0079824,FBgn0003313,GBUE012707-PA
G_buenoi,102,0.718310,142,sala-PA,FBpp0079824,FBgn0003313,GBUE000143-PA
G_buenoi,95,0.669014,144,sala-PA,FBpp0079824,FBgn0003313,GBUE000143-PA
G_buenoi,111,0.781690,146,sala-PA,FBpp0079824,FBgn0003313,GBUE000143-PA
G_buenoi,119,0.838028,176,sala-PA,FBpp0079824,FBgn0003313,GBUE018700-PA
